requestday,pagetype,date,bucket,count
1406419200,Page2,1406433300,2525.0,1
1406419200,Page2,1406433300,2575.0,1
1406419200,Page2,1406433300,2625.0,2
1406419200,Page2,1406433300,2650.0,2
1406419200,Page2,1406433300,2675.0,4
1406419200,Page2,1406433300,2700.0,1
1406419200,Page2,1406433300,2725.0,1
1406419200,Page2,1406433300,2750.0,1
1406419200,Page2,1406433300,2775.0,2
1406419200,Page2,1406433300,2800.0,1
1406419200,Page2,1406433300,2875.0,1
1406419200,Page2,1406433300,2975.0,1
1406419200,Page2,1406433300,3050.0,1
1406419200,Page2,1406433300,3150.0,1
1406419200,Page2,1406433300,3175.0,2
1406419200,Page2,1406433300,3275.0,2
1406419200,Page2,1406433300,3350.0,1
1406419200,Page2,1406433300,3500.0,1
1406419200,Page2,1406433300,3525.0,2
1406419200,Page2,1406433300,3550.0,1
1406419200,Page2,1406433300,3575.0,1
1406419200,Page2,1406433300,3600.0,1
1406419200,Page2,1406433300,3650.0,1
1406419200,Page2,1406433300,3750.0,1
1406419200,Page2,1406433300,4050.0,1
1406419200,Page2,1406433300,4075.0,1
1406419200,Page2,1406433300,4100.0,1
1406419200,Page2,1406433300,4200.0,2
1406419200,Page2,1406433300,4225.0,1
1406419200,Page2,1406433300,4250.0,1
1406419200,Page2,1406433300,4450.0,1
1406419200,Page2,1406433300,4625.0,1
1406419200,Page2,1406433300,4650.0,2
1406419200,Page2,1406433300,4800.0,1
1406419200,Page2,1406433300,4875.0,1
1406419200,Page2,1406433300,5050.0,1
1406419200,Page2,1406433300,5100.0,2
1406419200,Page2,1406433300,5250.0,1
1406419200,Page2,1406433300,5475.0,1
1406419200,Page2,1406433300,5600.0,1
1406419200,Page2,1406433300,5700.0,1
1406419200,Page2,1406433300,5800.0,1
1406419200,Page2,1406433300,6050.0,1
1406419200,Page2,1406433300,6125.0,1
1406419200,Page2,1406433300,6225.0,1
1406419200,Page2,1406433300,6375.0,1
1406419200,Page2,1406433300,6550.0,1
1406419200,Page2,1406433300,7525.0,1
1406419200,Page2,1406433300,7725.0,1
1406419200,Page2,1406433300,7775.0,1
1406419200,Page2,1406433300,7925.0,1
1406419200,Page2,1406433300,8100.0,1
1406419200,Page2,1406433300,8150.0,1
1406419200,Page2,1406433300,8350.0,1
1406419200,Page2,1406433300,8450.0,1
1406419200,Page2,1406433300,9175.0,1
1406419200,Page2,1406433300,9575.0,1
1406419200,Page2,1406433300,10000.0,6
1406419200,Page2,1406433600,500.0,1
1406419200,Page2,1406433600,525.0,1
1406419200,Page2,1406433600,650.0,2
1406419200,Page2,1406433600,675.0,1
1406419200,Page2,1406433600,725.0,1
1406419200,Page2,1406433600,750.0,1
1406419200,Page2,1406433600,775.0,1
1406419200,Page2,1406433600,800.0,1
1406419200,Page2,1406433600,825.0,1
1406419200,Page2,1406433600,850.0,2
1406419200,Page2,1406433600,875.0,1
1406419200,Page2,1406433600,900.0,2
1406419200,Page2,1406433600,950.0,1
1406419200,Page2,1406433600,1075.0,3
1406419200,Page2,1406433600,1100.0,1
1406419200,Page2,1406433600,1150.0,1
1406419200,Page2,1406433600,1200.0,1
1406419200,Page2,1406433600,1225.0,1
1406419200,Page2,1406433600,1250.0,3
1406419200,Page2,1406433600,1300.0,1
1406419200,Page2,1406433600,1325.0,3
1406419200,Page2,1406433600,1350.0,1
1406419200,Page2,1406433600,1400.0,2
1406419200,Page2,1406433600,1425.0,1
1406419200,Page2,1406433600,1450.0,4
1406419200,Page2,1406433600,1500.0,1
1406419200,Page2,1406433600,1525.0,2
1406419200,Page2,1406433600,1550.0,1
1406419200,Page2,1406433600,1600.0,1
1406419200,Page2,1406433600,1650.0,2
1406419200,Page2,1406433600,1675.0,1
1406419200,Page2,1406433600,1750.0,1
1406419200,Page2,1406433600,1800.0,5
1406419200,Page2,1406433600,1850.0,1
1406419200,Page2,1406433600,1875.0,1
1406419200,Page2,1406433600,1925.0,1
1406419200,Page2,1406433600,1950.0,4
1406419200,Page2,1406433600,1975.0,1
1406419200,Page2,1406433600,2025.0,2
1406419200,Page2,1406433600,2100.0,2
1406419200,Page2,1406433600,2150.0,1
1406419200,Page2,1406433600,2200.0,1
1406419200,Page2,1406433600,2250.0,1
1406419200,Page2,1406433600,2275.0,2
1406419200,Page2,1406433600,2300.0,1
1406419200,Page2,1406433600,2325.0,1
1406419200,Page2,1406433600,2375.0,1
1406419200,Page2,1406433600,2425.0,4
1406419200,Page2,1406433600,2450.0,2
1406419200,Page2,1406433600,2475.0,2
1406419200,Page2,1406433600,2525.0,1
1406419200,Page2,1406433600,2575.0,2
1406419200,Page2,1406433600,2600.0,2
1406419200,Page2,1406433600,2625.0,1
1406419200,Page2,1406433600,2675.0,4
1406419200,Page2,1406433600,2700.0,2
1406419200,Page2,1406433600,2750.0,2
1406419200,Page2,1406433600,2800.0,2
1406419200,Page2,1406433600,2825.0,1
1406419200,Page2,1406433600,2950.0,1
1406419200,Page2,1406433600,2975.0,2
1406419200,Page2,1406433600,3050.0,2
1406419200,Page2,1406433600,3100.0,1
1406419200,Page2,1406433600,3200.0,1
1406419200,Page2,1406433600,3250.0,1
1406419200,Page2,1406433600,3325.0,1
1406419200,Page2,1406433600,3425.0,1
1406419200,Page2,1406433600,3450.0,1
1406419200,Page2,1406433600,3650.0,3
1406419200,Page2,1406433600,3900.0,1
1406419200,Page2,1406433600,4300.0,1
1406419200,Page2,1406433600,4400.0,1
1406419200,Page2,1406433600,4450.0,1
1406419200,Page2,1406433600,4975.0,1
1406419200,Page2,1406433600,5125.0,1
1406419200,Page2,1406433600,5225.0,1
1406419200,Page2,1406433600,5550.0,1
1406419200,Page2,1406433600,5600.0,1
1406419200,Page2,1406433600,5675.0,1
1406419200,Page2,1406433600,6200.0,1
1406419200,Page2,1406433600,6300.0,1
1406419200,Page2,1406433600,6375.0,1
1406419200,Page2,1406433600,6600.0,1
1406419200,Page2,1406433600,7175.0,1
1406419200,Page2,1406433600,7350.0,1
1406419200,Page2,1406433600,7425.0,1
1406419200,Page2,1406433600,7475.0,1
1406419200,Page2,1406433600,8950.0,1
1406419200,Page2,1406433600,9050.0,1
1406419200,Page2,1406433600,9125.0,1
1406419200,Page2,1406433600,10000.0,6
1406419200,Page2,1406433900,475.0,1
1406419200,Page2,1406433900,500.0,1
1406419200,Page2,1406433900,550.0,1
1406419200,Page2,1406433900,600.0,3
1406419200,Page2,1406433900,650.0,3
1406419200,Page2,1406433900,700.0,2
1406419200,Page2,1406433900,725.0,1
1406419200,Page2,1406433900,750.0,3
1406419200,Page2,1406433900,800.0,1
1406419200,Page2,1406433900,825.0,1
1406419200,Page2,1406433900,850.0,3
1406419200,Page2,1406433900,875.0,3
1406419200,Page2,1406433900,925.0,1
1406419200,Page2,1406433900,950.0,1
1406419200,Page2,1406433900,975.0,2
1406419200,Page2,1406433900,1025.0,1
1406419200,Page2,1406433900,1050.0,2
1406419200,Page2,1406433900,1075.0,1
1406419200,Page2,1406433900,1150.0,2
1406419200,Page2,1406433900,1175.0,1
1406419200,Page2,1406433900,1200.0,3
1406419200,Page2,1406433900,1225.0,3
1406419200,Page2,1406433900,1325.0,1
1406419200,Page2,1406433900,1350.0,1
1406419200,Page2,1406433900,1375.0,2
1406419200,Page2,1406433900,1400.0,1
1406419200,Page2,1406433900,1425.0,1
1406419200,Page2,1406433900,1450.0,1
1406419200,Page2,1406433900,1500.0,3
1406419200,Page2,1406433900,1575.0,2
1406419200,Page2,1406433900,1600.0,1
1406419200,Page2,1406433900,1625.0,2
1406419200,Page2,1406433900,1650.0,1
1406419200,Page2,1406433900,1675.0,1
1406419200,Page2,1406433900,1700.0,1
1406419200,Page2,1406433900,1725.0,1
1406419200,Page2,1406433900,1750.0,2
1406419200,Page2,1406433900,1775.0,1
1406419200,Page2,1406433900,1800.0,1
1406419200,Page2,1406433900,1825.0,2
1406419200,Page2,1406433900,1850.0,2
1406419200,Page2,1406433900,1875.0,1
1406419200,Page2,1406433900,1900.0,2
1406419200,Page2,1406433900,1925.0,1
1406419200,Page2,1406433900,1975.0,1
1406419200,Page2,1406433900,2000.0,1
1406419200,Page2,1406433900,2025.0,2
1406419200,Page2,1406433900,2050.0,2
1406419200,Page2,1406433900,2075.0,1
1406419200,Page2,1406433900,2150.0,1
1406419200,Page2,1406433900,2175.0,1
1406419200,Page2,1406433900,2225.0,1
1406419200,Page2,1406433900,2250.0,1
1406419200,Page2,1406433900,2275.0,2
1406419200,Page2,1406433900,2375.0,1
1406419200,Page2,1406433900,2425.0,1
1406419200,Page2,1406433900,2450.0,2
1406419200,Page2,1406433900,2475.0,1
1406419200,Page2,1406433900,2625.0,1
1406419200,Page2,1406433900,2675.0,2
1406419200,Page2,1406433900,2750.0,1
1406419200,Page2,1406433900,2775.0,1
1406419200,Page2,1406433900,2825.0,2
1406419200,Page2,1406433900,2925.0,1
1406419200,Page2,1406433900,2950.0,1
1406419200,Page2,1406433900,3100.0,2
1406419200,Page2,1406433900,3200.0,1
1406419200,Page2,1406433900,3225.0,1
1406419200,Page2,1406433900,3250.0,1
1406419200,Page2,1406433900,3275.0,3
1406419200,Page2,1406433900,3350.0,3
1406419200,Page2,1406433900,3375.0,1
1406419200,Page2,1406433900,3425.0,1
1406419200,Page2,1406433900,3450.0,1
1406419200,Page2,1406433900,3475.0,2
1406419200,Page2,1406433900,3525.0,2
1406419200,Page2,1406433900,3575.0,1
1406419200,Page2,1406433900,3625.0,1
1406419200,Page2,1406433900,3675.0,2
1406419200,Page2,1406433900,3750.0,1
1406419200,Page2,1406433900,3800.0,1
1406419200,Page2,1406433900,3900.0,1
1406419200,Page2,1406433900,3925.0,1
1406419200,Page2,1406433900,3975.0,1
1406419200,Page2,1406433900,4000.0,1
1406419200,Page2,1406433900,4050.0,1
1406419200,Page2,1406433900,4200.0,1
1406419200,Page2,1406433900,4475.0,2
1406419200,Page2,1406433900,4550.0,1
1406419200,Page2,1406433900,4600.0,1
1406419200,Page2,1406433900,4625.0,1
1406419200,Page2,1406433900,4725.0,1
1406419200,Page2,1406433900,5225.0,1
1406419200,Page2,1406433900,5450.0,1
1406419200,Page2,1406433900,5700.0,1
1406419200,Page2,1406433900,6150.0,1
1406419200,Page2,1406433900,6300.0,1
1406419200,Page2,1406433900,6375.0,2
1406419200,Page2,1406433900,6800.0,1
1406419200,Page2,1406433900,6875.0,1
1406419200,Page2,1406433900,7400.0,1
1406419200,Page2,1406433900,7575.0,1
1406419200,Page2,1406433900,8650.0,1
1406419200,Page2,1406433900,9150.0,1
1406419200,Page2,1406433900,9650.0,1
1406419200,Page2,1406433900,10000.0,10
1406419200,Page2,1406434200,425.0,1
1406419200,Page2,1406434200,450.0,2
1406419200,Page2,1406434200,475.0,1
1406419200,Page2,1406434200,550.0,1
1406419200,Page2,1406434200,600.0,1
1406419200,Page2,1406434200,650.0,1
1406419200,Page2,1406434200,675.0,1
1406419200,Page2,1406434200,700.0,1
1406419200,Page2,1406434200,725.0,2
1406419200,Page2,1406434200,750.0,4
1406419200,Page2,1406434200,800.0,2
1406419200,Page2,1406434200,825.0,2
1406419200,Page2,1406434200,850.0,1
1406419200,Page2,1406434200,875.0,3
1406419200,Page2,1406434200,900.0,1
1406419200,Page2,1406434200,925.0,3
1406419200,Page2,1406434200,950.0,3
1406419200,Page2,1406434200,975.0,2
1406419200,Page2,1406434200,1000.0,2
1406419200,Page2,1406434200,1025.0,1
1406419200,Page2,1406434200,1050.0,1
1406419200,Page2,1406434200,1075.0,2
1406419200,Page2,1406434200,1125.0,1
1406419200,Page2,1406434200,1150.0,2
1406419200,Page2,1406434200,1175.0,2
1406419200,Page2,1406434200,1200.0,3
1406419200,Page2,1406434200,1225.0,2
1406419200,Page2,1406434200,1250.0,5
1406419200,Page2,1406434200,1275.0,1
1406419200,Page2,1406434200,1300.0,2
1406419200,Page2,1406434200,1350.0,1
1406419200,Page2,1406434200,1375.0,2
1406419200,Page2,1406434200,1400.0,2
1406419200,Page2,1406434200,1425.0,2
1406419200,Page2,1406434200,1450.0,2
1406419200,Page2,1406434200,1500.0,3
1406419200,Page2,1406434200,1525.0,3
1406419200,Page2,1406434200,1575.0,1
1406419200,Page2,1406434200,1625.0,2
1406419200,Page2,1406434200,1650.0,2
1406419200,Page2,1406434200,1675.0,3
1406419200,Page2,1406434200,1700.0,1
1406419200,Page2,1406434200,1725.0,1
1406419200,Page2,1406434200,1800.0,3
1406419200,Page2,1406434200,1825.0,2
1406419200,Page2,1406434200,1850.0,1
1406419200,Page2,1406434200,1900.0,3
1406419200,Page2,1406434200,1950.0,2
1406419200,Page2,1406434200,1975.0,2
1406419200,Page2,1406434200,2025.0,1
1406419200,Page2,1406434200,2100.0,1
1406419200,Page2,1406434200,2125.0,1
1406419200,Page2,1406434200,2150.0,2
1406419200,Page2,1406434200,2175.0,1
1406419200,Page2,1406434200,2200.0,3
1406419200,Page2,1406434200,2225.0,1
1406419200,Page2,1406434200,2250.0,3
1406419200,Page2,1406434200,2275.0,2
1406419200,Page2,1406434200,2300.0,1
1406419200,Page2,1406434200,2425.0,3
1406419200,Page2,1406434200,2550.0,3
1406419200,Page2,1406434200,2575.0,3
1406419200,Page2,1406434200,2600.0,1
1406419200,Page2,1406434200,2625.0,1
1406419200,Page2,1406434200,2675.0,2
1406419200,Page2,1406434200,2825.0,2
1406419200,Page2,1406434200,2850.0,1
1406419200,Page2,1406434200,2900.0,3
1406419200,Page2,1406434200,2925.0,1
1406419200,Page2,1406434200,2975.0,1
1406419200,Page2,1406434200,3025.0,1
1406419200,Page2,1406434200,3050.0,1
1406419200,Page2,1406434200,3125.0,2
1406419200,Page2,1406434200,3250.0,3
1406419200,Page2,1406434200,3300.0,1
1406419200,Page2,1406434200,3375.0,1
1406419200,Page2,1406434200,3525.0,1
1406419200,Page2,1406434200,3575.0,1
1406419200,Page2,1406434200,3600.0,2
1406419200,Page2,1406434200,3625.0,1
1406419200,Page2,1406434200,3675.0,1
1406419200,Page2,1406434200,3725.0,1
1406419200,Page2,1406434200,3775.0,2
1406419200,Page2,1406434200,3950.0,1
1406419200,Page2,1406434200,4000.0,1
1406419200,Page2,1406434200,4150.0,1
1406419200,Page2,1406434200,4275.0,1
1406419200,Page2,1406434200,4300.0,1
1406419200,Page2,1406434200,4575.0,1
1406419200,Page2,1406434200,4625.0,1
1406419200,Page2,1406434200,5125.0,1
1406419200,Page2,1406434200,5350.0,1
1406419200,Page2,1406434200,5375.0,1
1406419200,Page2,1406434200,5500.0,1
1406419200,Page2,1406434200,5550.0,1
1406419200,Page2,1406434200,5825.0,1
1406419200,Page2,1406434200,6025.0,1
1406419200,Page2,1406434200,6075.0,1
1406419200,Page2,1406434200,6525.0,1
1406419200,Page2,1406434200,7175.0,1
1406419200,Page2,1406434200,7375.0,2
1406419200,Page2,1406434200,7525.0,1
1406419200,Page2,1406434200,7550.0,1
1406419200,Page2,1406434200,7725.0,1
1406419200,Page2,1406434200,7900.0,1
1406419200,Page2,1406434200,8500.0,1
1406419200,Page2,1406434200,8750.0,1
1406419200,Page2,1406434200,10000.0,5
1406419200,Page2,1406434500,225.0,1
1406419200,Page2,1406434500,250.0,1
1406419200,Page2,1406434500,275.0,1
1406419200,Page2,1406434500,325.0,1
1406419200,Page2,1406434500,350.0,1
1406419200,Page2,1406434500,450.0,1
1406419200,Page2,1406434500,500.0,1
1406419200,Page2,1406434500,525.0,2
1406419200,Page2,1406434500,550.0,2
1406419200,Page2,1406434500,575.0,2
1406419200,Page2,1406434500,600.0,1
1406419200,Page2,1406434500,675.0,3
1406419200,Page2,1406434500,725.0,2
1406419200,Page2,1406434500,750.0,1
1406419200,Page2,1406434500,800.0,1
1406419200,Page2,1406434500,825.0,3
1406419200,Page2,1406434500,925.0,2
1406419200,Page2,1406434500,975.0,5
1406419200,Page2,1406434500,1025.0,2
1406419200,Page2,1406434500,1050.0,3
1406419200,Page2,1406434500,1075.0,1
1406419200,Page2,1406434500,1100.0,1
1406419200,Page2,1406434500,1225.0,1
1406419200,Page2,1406434500,1250.0,3
1406419200,Page2,1406434500,1300.0,1
1406419200,Page2,1406434500,1325.0,1
1406419200,Page2,1406434500,1350.0,1
1406419200,Page2,1406434500,1425.0,2
1406419200,Page2,1406434500,1450.0,2
1406419200,Page2,1406434500,1475.0,1
1406419200,Page2,1406434500,1500.0,2
1406419200,Page2,1406434500,1525.0,2
1406419200,Page2,1406434500,1600.0,2
1406419200,Page2,1406434500,1625.0,1
1406419200,Page2,1406434500,1650.0,3
1406419200,Page2,1406434500,1675.0,4
1406419200,Page2,1406434500,1700.0,1
1406419200,Page2,1406434500,1725.0,1
1406419200,Page2,1406434500,1750.0,2
1406419200,Page2,1406434500,1800.0,2
1406419200,Page2,1406434500,1825.0,1
1406419200,Page2,1406434500,1875.0,4
1406419200,Page2,1406434500,1900.0,2
1406419200,Page2,1406434500,1925.0,1
1406419200,Page2,1406434500,2000.0,1
1406419200,Page2,1406434500,2025.0,1
1406419200,Page2,1406434500,2050.0,2
1406419200,Page2,1406434500,2100.0,1
1406419200,Page2,1406434500,2125.0,1
1406419200,Page2,1406434500,2175.0,1
1406419200,Page2,1406434500,2225.0,2
1406419200,Page2,1406434500,2275.0,1
1406419200,Page2,1406434500,2325.0,1
1406419200,Page2,1406434500,2375.0,1
1406419200,Page2,1406434500,2500.0,2
1406419200,Page2,1406434500,2550.0,1
1406419200,Page2,1406434500,2575.0,1
1406419200,Page2,1406434500,2700.0,1
1406419200,Page2,1406434500,2750.0,2
1406419200,Page2,1406434500,2775.0,1
1406419200,Page2,1406434500,2800.0,1
1406419200,Page2,1406434500,2850.0,2
1406419200,Page2,1406434500,2875.0,1
1406419200,Page2,1406434500,2925.0,1
1406419200,Page2,1406434500,3000.0,1
1406419200,Page2,1406434500,3025.0,3
1406419200,Page2,1406434500,3050.0,1
1406419200,Page2,1406434500,3075.0,1
1406419200,Page2,1406434500,3125.0,1
1406419200,Page2,1406434500,3150.0,1
1406419200,Page2,1406434500,3225.0,1
1406419200,Page2,1406434500,3350.0,1
1406419200,Page2,1406434500,3425.0,1
1406419200,Page2,1406434500,3450.0,1
1406419200,Page2,1406434500,3575.0,1
1406419200,Page2,1406434500,3600.0,1
1406419200,Page2,1406434500,3625.0,1
1406419200,Page2,1406434500,3650.0,1
1406419200,Page2,1406434500,3675.0,1
1406419200,Page2,1406434500,3700.0,2
1406419200,Page2,1406434500,3800.0,1
1406419200,Page2,1406434500,3850.0,1
1406419200,Page2,1406434500,3925.0,1
1406419200,Page2,1406434500,4325.0,1
1406419200,Page2,1406434500,4450.0,1
1406419200,Page2,1406434500,4475.0,1
1406419200,Page2,1406434500,4675.0,1
1406419200,Page2,1406434500,5050.0,1
1406419200,Page2,1406434500,5075.0,1
1406419200,Page2,1406434500,5150.0,1
1406419200,Page2,1406434500,5475.0,1
1406419200,Page2,1406434500,5675.0,1
1406419200,Page2,1406434500,6025.0,1
1406419200,Page2,1406434500,6400.0,1
1406419200,Page2,1406434500,6550.0,1
1406419200,Page2,1406434500,7000.0,1
1406419200,Page2,1406434500,7275.0,1
1406419200,Page2,1406434500,8650.0,1
1406419200,Page2,1406434500,8875.0,1
1406419200,Page2,1406434500,8925.0,1
1406419200,Page2,1406434500,9075.0,1
1406419200,Page2,1406434500,10000.0,6
1406419200,Page2,1406434800,400.0,1
1406419200,Page2,1406434800,450.0,2
1406419200,Page2,1406434800,550.0,2
1406419200,Page2,1406434800,575.0,1
1406419200,Page2,1406434800,600.0,1
1406419200,Page2,1406434800,625.0,1
1406419200,Page2,1406434800,650.0,1
1406419200,Page2,1406434800,675.0,2
1406419200,Page2,1406434800,700.0,1
1406419200,Page2,1406434800,725.0,2
1406419200,Page2,1406434800,750.0,1
1406419200,Page2,1406434800,775.0,1
1406419200,Page2,1406434800,825.0,1
1406419200,Page2,1406434800,900.0,1
1406419200,Page2,1406434800,925.0,4
1406419200,Page2,1406434800,950.0,3
1406419200,Page2,1406434800,975.0,1
1406419200,Page2,1406434800,1000.0,2
1406419200,Page2,1406434800,1025.0,3
1406419200,Page2,1406434800,1050.0,2
1406419200,Page2,1406434800,1075.0,2
1406419200,Page2,1406434800,1100.0,2
1406419200,Page2,1406434800,1125.0,1
1406419200,Page2,1406434800,1150.0,1
1406419200,Page2,1406434800,1175.0,3
1406419200,Page2,1406434800,1200.0,3
1406419200,Page2,1406434800,1225.0,1
1406419200,Page2,1406434800,1275.0,1
1406419200,Page2,1406434800,1300.0,1
1406419200,Page2,1406434800,1325.0,1
1406419200,Page2,1406434800,1350.0,2
1406419200,Page2,1406434800,1375.0,2
1406419200,Page2,1406434800,1400.0,1
1406419200,Page2,1406434800,1425.0,1
1406419200,Page2,1406434800,1450.0,2
